sro,serial,vcode,village_hi,note
sahjanwa,353,1331,सेहुड़ी,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,354,1332,सेहरी,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,355,1333,सेहुड़ा,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,356,1334,सैरा,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,357,1335,सजनापार,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,358,1336,सिरूआपार,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,359,1337,सिघौली,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,360,1338,सिंघवलियां,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,361,1339,सिहबरा,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,362,1340,सिहोरवा,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,365,1343,सिसई उर्फ कपसी,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,367,1345,सिगहा,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,368,1346,हरिवंशपुर,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,369,1347,हरपुर,road: r9to12=4300 clearly printed (similar 3100/3200 rows have 3500); verify
sahjanwa,370,1348,हरदी,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,372,1350,हरनही,"agri: link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list"
sahjanwa,50,1046,कुसम्हाकला,only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,51,1047,कुरमौल,only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,91,0007,गीडा-सेक्टर संख्या-5,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,92,0008,गीडा-सेक्टर संख्या-13,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,93,0009,गीडा-सेक्टर संख्या-15,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,94,0010,गीडा-सेक्टर संख्या-17,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,95,0011,गीडा-सेक्टर संख्या-22,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,96,0012,गीडा-सेक्टर संख्या-23,road: section=औद्योगिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,97,0013,गीडा-सेक्टर संख्या-5,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,98,0014,गीडा-सेक्टर संख्या-13,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,99,0015,गीडा-सेक्टर संख्या-15,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,100,0016,गीडा-सेक्टर संख्या-17,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,101,0017,गीडा-सेक्टर संख्या-22,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,102,0018,गीडा-सेक्टर संख्या-23,road: section=ट्रान्सपोर्ट एजेन्सी की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,103,0019,गीडा-सेक्टर संख्या-5,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,104,0020,गीडा-सेक्टर संख्या-13,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,105,0021,गीडा-सेक्टर संख्या-15,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,106,0022,गीडा-सेक्टर संख्या-17,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,107,0023,गीडा-सेक्टर संख्या-22,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,108,0024,गीडा-सेक्टर संख्या-23,road: section=वाणिज्यिक भूखण्ड की दर | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,345,1304,विशुनपुरा उ0ह0,road: V-code 1304 also printed for serial 226 (विशुनपुर तप्पा उ0 ह0) | only found in the road table (V-code or name printed differently elsewhere)
sahjanwa,50,1046,कुसम्हाकला,only found in the comm table (V-code or name printed differently elsewhere)
sahjanwa,51,1047,कुरमौल,only found in the comm table (V-code or name printed differently elsewhere)
sahjanwa,345,1304,विशुनपुरा उ0ह0,comm: V-code 1304 also printed for serial 226 (as printed) | only found in the comm table (V-code or name printed differently elsewhere)
sahjanwa,50,1046,कुसम्हाकला,"agri: link_d 78 > link_c 57 as printed (systematic) | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list | only found in the agri table (V-code or name printed differently elsewhere)"
sahjanwa,51,1047,कुरमौल,only found in the agri table (V-code or name printed differently elsewhere)
sahjanwa,321,1304,विशुनपुरा उ0ह0,"agri: V-code 1304 also printed for serial 202 (विशुनपुर तप्पा उ0 ह0); link_d printed 78; order dated 09.01.2017 (PDF p95) says 78 in col 16 is a typo for 38 | agri link_d printed 78, corrected to 38 per AIG Registration order 09.01.2017 printed in the list | only found in the agri table (V-code or name printed differently elsewhere)"
chauri,5,1004,अवधपुर,agri: nh_a 440 < dist_a 480 as printed
chauri,15,1014,कपरफोरवा,agri: name partly under signature
chauri,17,1016,करमहा,agri: dist_a (col 9) blank in print while cols 10-12 filled
chauri,30,1027,कोना सोनबरसा,agri: other_a 250 > link_a 240 as printed
chauri,35,1032,गगडा,agri: name partly under signature
chauri,39,1035,गोबडौर,agri: other_a 250 > link_a 240 as printed
chauri,49,0005,चीक टोला,"road: name printed ""चीक टोला"" (likely misprint of चौक टोला; same V-code 0005 appears as ""चीक टोला वार्ड नं0 4"" on p58)"
chauri,51,0006,चौक टोला,agri: link_c 178 clearly printed (similar rows 175/176)
chauri,57,1050,"जगदीशपुर, तप्पा--केवटली",agri: name cut off at cell edges in print
chauri,58,1051,"जगदीशपुर, तप्पा--राजधानी",agri: name cut off at cell edges in print
chauri,60,1053,जंगल गौरी नं--2 उर्फ अमहिया,agri: name cut off at cell edges in print
chauri,66,1059,जयपुर,agri: handwritten pen strokes under other_a/other_b (figures legible)
chauri,70,1063,जोलहवारी,agri: other_a 130 > link_a 120 as printed
chauri,78,1070,डुमरी खास,agri: handwritten tick marks near dist_b/link_b (figures legible)
chauri,79,1071,डुमरी खुर्द,agri: nh_b first digit overwritten/blotted in ink; read 294 (checked 350dpi)
chauri,89,1081,थुन्ही महोबचक,agri: handwritten arrow near link_d (figures legible)
chauri,91,1083,दींवा,agri: name obscured by signature; best reading
chauri,95,1087,देवकही,agri: other_a 260 > link_a 240 as printed
chauri,103,1095,निबही,no row in road table
chauri,104,1096,नौवाबारी,no row in road table
chauri,105,1097,पकड़डीहा,no row in road table
chauri,106,1098,पकड़पुरा,no row in road table
chauri,107,1099,पकड़ी,no row in road table
chauri,108,1100,पकड़ियार,no row in road table
chauri,109,1101,पचदेवरी,no row in road table
chauri,110,1102,परसौनी,no row in road table
chauri,111,1103,पलिया,no row in road table
chauri,112,1104,पंसरही,no row in road table
chauri,113,1105,पाडर,no row in road table
chauri,114,0009,पासी टोला,no row in road table
chauri,115,1106,पिपरामन्नी,agri: other_a 140 > link_a 130 (as printed) | no row in road table
chauri,116,1107,पुरनहा,no row in road table
chauri,117,1108,पोखरभिण्डा,no row in road table
chauri,118,1109,फुलवरिया,no row in road table
chauri,119,1110,बकसुड़ी,no row in road table
chauri,120,1111,बघाड़,"road: serials 103-119 absent: page 50 ends at 102, page 51 starts at 120 (page missing from PDF?)"
chauri,130,1121,बहरामपुर,agri: tick marks printed/handwritten beside link_c 140 and other_d 48
chauri,136,1127,बिशुनपुरा,agri: link_d 55 > dist_d 50 (as printed)
chauri,143,1134,बैजूडीहा,road: r2to5 = r5to9 = 2400 as printed (verified at 350 dpi)
chauri,144,1135,बैरवां,comm: office 12000 breaks usual 5000/12000/11000 pattern; verified at 350dpi as printed
chauri,147,1138,भकुरहा,agri: other_a 140 > link_a 130 (as printed)
chauri,150,0010,भगवानदास सभापति का टोला,comm: office 18000 breaks usual 20000/24000/22000 pattern; verified at 350dpi as printed | agri: name truncated in print (cell cut off both ends; likely भगवानदास सभापति का टोला)
chauri,153,1143,भरतपुर,agri: link_b 146 > link_a 140 (confirmed at 350dpi)
chauri,178,1168,मिर्जापुर,agri: p80 value rows print ~1 line low vs labels; mapped by row count (19 rows)
chauri,181,1171,मुण्डेरा ठकुराई,road: r9to12 read 1800 (slightly smudged; verified at 350 dpi)
chauri,182,0011,मुण्डेरी,basic: ward printed 09 here; prarup-1 index (p12) lists मुण्डेरी as वार्ड न0 03
chauri,183,1172,मुहम्मदपुर,comm: office 10000 breaks usual 5000/12000/11000 pattern; verified at 350dpi as printed
chauri,184,1173,मेहिया,comm: office 10000 breaks usual 5000/12000/11000 pattern; verified at 350dpi as printed
chauri,187,1176,राघोपुर,agri: link_d 113 > dist_d 110 (confirmed at 350dpi)
chauri,190,1179,रामनगर करजहां,comm: office 11000 breaks usual 20000/24000/22000 pattern (possible print error); verified at 350dpi as printed
